id,body,type,posx,posy,mass,size,flux,observation
793,1155,Unit,685.8430795636215,723.2674380412387,2,14,255,0
794,1156,Unit,798.0947639632267,354.99715580618107,2,14,255,0
795,1162,Unit,678.2037029835602,159.27682100033917,1,15,255,0
796,1163,Unit,966.2141302646961,769.5538757535967,2,14,255,0
797,1165,Unit,918.8911549011405,818.9707212639341,2,14,255,0
798,1167,Unit,345.7629255222619,513.0469792304331,2,14,255,0
799,1168,Unit,945.5011691019389,557.5402586902023,2,14,255,0
800,1171,Unit,601.335049296094,1024.5307196830395,2,14,255,0
801,1172,Unit,812.3949505090181,586.4620836253805,2,14,255,0
802,1173,Unit,1110.0191543786018,557.1727484035008,2,14,255,0
803,1175,Unit,730.1415319108851,158.98773280437777,1,15,255,0
804,1177,Unit,735.7185124466039,755.1395482439032,2,14,255,0
805,1178,Unit,546.2898457565824,551.9620127070066,2,14,255,0
806,1180,Unit,870.7695576227824,999.8595271980372,2,14,255,0
807,1181,Unit,684.761614120054,555.8137768357446,2,14,255,0
808,1182,Unit,646.7384728130235,787.8713025425141,2,14,255,0
809,1184,Unit,586.3536301213077,490.01025373675907,2,14,255,0
810,1187,Unit,983.3917770090455,521.616220012913,2,14,255,0
811,1188,Unit,969.9870974344636,478.52197019531553,2,14,255,0
812,1192,Unit,860.2934814514574,161.22210062212451,2,14,255,0
813,1194,Unit,1047.855340459023,717.5586272355873,2,14,255,0
814,1197,Unit,1121.8011662821825,666.1406521371423,2,14,255,0
815,1200,Unit,709.045498375736,536.0611808327055,2,14,255,0
816,1201,Unit,638.9257043169027,520.7474386056296,2,14,255,0
817,1203,Unit,745.5170131126648,571.6213057776222,2,14,255,0
818,1204,Unit,1023.2333190897472,921.1616246965383,2,14,255,0
819,1205,Unit,552.5080429243409,858.5799960655431,2,14,255,0
820,1206,Unit,629.2255558258801,297.6092691846515,2,14,255,0
821,1207,Unit,920.3604467951469,689.717761226341,2,14,255,0
822,1208,Unit,875.8460139814563,437.1573280886931,2,14,255,0
823,1209,Unit,402.88966320171,707.0033043751502,2,14,255,0
824,1210,Unit,835.6602712423185,653.4280878963012,2,14,255,0
825,1211,Unit,631.3497588830103,615.3825685985298,2,14,255,0
826,1212,Unit,543.7583476042099,1006.1067704350975,2,14,255,0
827,1215,Unit,998.8047389096281,740.1441377823306,2,14,255,0
828,1217,Unit,499.96354253574,990.471207166734,2,14,255,0
829,1219,Unit,851.3005828699637,487.1815749527503,2,14,255,0
830,1220,Unit,747.9599770112297,670.3137353139643,2,14,255,0
831,1222,Unit,824.0327019991217,425.29028092513323,2,14,255,0
832,1223,Unit,1055.2847900465551,277.75713824360594,2,14,255,0
833,1225,Unit,781.8759304768042,590.824202999456,2,14,255,0
834,1229,Unit,833.7747647286105,619.0591861595183,2,14,255,0
835,1230,Unit,816.1599858898172,736.8579063577652,2,14,255,0
836,1236,Unit,448.0856166029388,446.06385994070206,2,14,255,0
837,1239,Unit,793.5731844528184,1095.5791629870148,1,15,255,0
838,1240,Unit,771.5439053347995,606.9372951371258,2,14,255,0
839,1242,Unit,674.8839501127028,371.5114916529438,2,14,255,0
840,1243,Unit,792.7482975590972,134.1366745735966,2,14,255,0
841,1244,Unit,840.6546526895081,440.4111596334043,2,14,255,0
842,1245,Unit,782.8134377314097,678.7170160836233,2,14,255,0
843,1246,Unit,1143.277251831794,671.9624006058912,2,14,255,0
844,1248,Unit,854.4606014205792,532.176195585832,2,14,255,0
845,1249,Unit,768.7724322396843,741.7396243454997,2,14,255,0
846,1250,Unit,737.7927436225881,915.4010690149337,2,14,255,0
847,1251,Unit,430.5219549016015,362.2523899442216,2,14,255,0
848,1252,Unit,803.8533709704359,526.699624944841,2,14,255,0
849,1254,Unit,711.8120610801709,563.900047641945,2,14,255,0
850,1255,Unit,612.7300492376405,551.132393680743,2,14,255,0
851,1256,Unit,784.3436993697055,653.6157084674501,2,14,255,0
852,1258,Unit,597.8091723963979,1055.2460891329222,1,15,255,0
853,1261,Unit,790.601246793554,590.6305698662524,2,14,255,0
854,1265,Unit,475.34109187802545,468.66904581024613,2,14,255,0
855,1267,Unit,759.5497730399269,239.26923591989285,2,14,255,0
856,1271,Unit,1006.1858462312581,368.90200652103937,2,14,255,0
857,1272,Unit,730.1978950571934,1001.3844157744371,2,14,255,0
858,1273,Unit,596.9702539468677,736.4318408443951,2,14,255,0
859,1276,Unit,770.7499642349751,625.5416611243063,2,14,255,0
860,1277,Unit,561.3126339574278,606.2993406596746,2,14,255,0
861,1278,Unit,990.8139679707286,981.1673033824786,2,14,255,0
862,1280,Unit,693.8321993383037,581.6435418274665,2,14,255,0
863,1282,Unit,756.5164166793722,299.148325268041,2,14,255,0
864,1283,Unit,926.2225252842106,590.5291223771201,2,14,255,0
865,1284,Unit,1165.3462299496084,501.71686562881706,2,14,255,0
866,1285,Unit,470.370303104735,663.2732314897875,2,14,255,0
867,1288,Unit,870.8034752260595,626.3110680601263,2,14,255,0
868,1291,Unit,722.1592334517356,723.201535029358,2,14,255,0
869,1292,Unit,868.4247578946541,488.86425890552493,2,14,255,0
870,1294,Unit,791.9685612936115,156.41941260180147,2,14,255,0
871,1295,Unit,463.0410043957082,768.6944093035588,2,14,255,0
872,1296,Unit,1088.3700501897354,411.3050009909433,1,15,255,0
873,1298,Unit,780.6246511053267,765.8363628901085,2,14,255,0
874,1299,Unit,739.4725164547343,369.6929382363247,2,14,255,0
875,1301,Unit,518.6351363360421,360.16424627858646,2,14,255,0
876,1303,Unit,1094.846475746729,290.833631445981,2,14,255,0
877,1304,Unit,380.24811270801064,665.7436258345084,2,14,255,0
878,1305,Unit,627.550932797043,850.3418441359954,2,14,255,0
879,1306,Unit,710.1245697807378,817.5758081757663,2,14,255,0
880,1309,Unit,866.0150478307888,184.8168172022394,1,15,255,0
881,1310,Unit,919.8144762600415,1032.0241305451,2,14,255,0
882,1311,Unit,804.6360493556841,663.2461687994696,2,14,255,0
883,1312,Unit,920.8870049968252,514.6601789526497,2,14,255,0
884,1313,Unit,627.7414779712981,967.776623830994,2,14,255,0
885,1315,Unit,324.9025680254114,535.3571835207032,2,14,255,0
886,1316,Unit,548.7925328886812,181.31692539026864,1,15,255,0
887,1317,Unit,705.7708711955553,432.4079631356153,2,14,255,0
888,1320,Unit,962.0435362616039,820.9673843058692,2,14,255,0
889,1321,Unit,916.2727515830808,887.6685434299515,2,14,255,0
890,1322,Unit,860.2872077585566,833.577045328644,2,14,255,0
891,1324,Unit,794.6795875045682,224.1386942824607,2,14,255,0
892,1327,Unit,576.1344853507112,428.23815726328155,2,14,255,0
893,1331,Unit,803.5728701807335,603.8516861608047,2,14,255,0
894,1332,Unit,1133.1063695878333,471.3202591497236,2,14,255,0
895,1333,Unit,699.3670024198593,343.21411609010113,2,14,255,0
896,1335,Unit,430.57134482175906,854.4441157084508,2,14,255,0
897,1336,Unit,899.4208568598706,765.1595478465147,2,14,255,0
898,1337,Unit,973.1372128364517,412.5335865522517,2,14,255,0
899,1338,Unit,536.9309497763877,745.740635799736,2,14,255,0
900,1339,Unit,637.056594848455,772.8228454347839,2,14,255,0
901,1342,Unit,597.7055489794503,150.59393683058627,2,14,255,0
902,1343,Unit,601.8174236374482,569.8903040637099,2,14,255,0
903,1344,Unit,733.2591458910412,827.7902847693848,2,14,255,0
904,1345,Unit,979.9900290344135,556.5620855333409,2,14,255,0
905,1348,Unit,891.9419595261463,568.1022191949382,2,14,255,0
906,1352,Unit,894.8305881606653,642.1283460576146,2,14,255,0
907,1353,Unit,588.9314199913863,542.1544981504344,2,14,255,0
908,1354,Unit,1011.6150282317963,192.04811082169294,2,14,255,0
909,1355,Unit,832.7373661707716,574.2648117465098,2,14,255,0
910,1357,Unit,816.9718433195762,623.75556422394,2,14,255,0
911,1358,Unit,498.12040943471953,507.0134064331868,2,14,255,0
912,1359,Unit,738.2431883899455,307.5984417418473,1,15,255,0
913,1363,Unit,1127.779907502429,613.0597083944959,1,15,255,0
914,1368,Unit,707.956455683789,621.4515462317445,2,14,255,0
915,1370,Unit,533.9115147962622,812.0410963849855,1,15,255,0
916,1371,Unit,1019.5456034691816,704.0179438746497,2,14,255,0
917,1372,Unit,768.3180695382234,619.3323354207042,2,14,255,0
918,1376,Unit,774.7690837471444,713.1202177717852,2,14,255,0
919,1377,Unit,908.1344452273723,670.2375701840947,2,14,255,0
920,1381,Unit,914.0980297395299,634.2987023673646,2,14,255,0
921,1382,Unit,747.5701165276806,105.39606837853074,2,14,255,0
922,1385,Unit,695.2242641108973,476.1524575328256,2,14,255,0
923,1386,Unit,791.3750803656081,391.0103546122615,2,14,255,0
924,1387,Unit,793.1802937488937,574.7232553114343,2,14,255,0
925,1388,Unit,752.7627096537972,759.6129123878743,2,14,255,0
926,1390,Unit,500.33480489965893,463.5208706305214,2,14,255,0
927,1391,Unit,799.8082023706254,605.30332892124,2,14,255,0
928,1398,Unit,809.7341163811094,475.14418670066925,2,14,255,0
929,1399,Unit,982.3804802562784,635.4430723159646,2,14,255,0
930,1400,Unit,860.2053367318899,531.554388821667,2,14,255,0
931,1403,Unit,885.7097029309396,143.0866752398014,1,15,255,0
932,1408,Unit,779.9391173248472,987.0634528181058,2,14,255,0
933,1409,Unit,577.4941422305222,917.3352262489722,2,14,255,0
934,1411,Unit,864.9255267853109,600.9572553488106,2,14,255,0
935,1412,Unit,1000.0455369335319,913.5687650083377,2,14,255,0
936,1413,Unit,815.9826524528881,575.2502267443282,2,14,255,0
937,1414,Unit,678.7648559538958,641.3020344155516,2,14,255,0
938,1415,Unit,895.357190318112,552.7113412235356,2,14,255,0
939,1416,Unit,385.83737301502106,509.3644264085685,2,14,255,0
940,1419,Unit,1168.203710319917,676.7195988172589,2,14,255,0
941,1421,Unit,507.7591669852653,671.5953445403987,2,14,255,0
942,1422,Unit,788.2873965212802,826.9804875045638,2,14,255,0
943,1424,Unit,811.1036286770609,379.2126393661138,2,14,255,0
944,1425,Unit,982.4373482103928,382.11389325139675,2,14,255,0
945,1431,Unit,752.4778938724004,895.325267331672,2,14,255,0
946,1432,Unit,799.5568275439771,600.2203909492422,2,14,255,0
947,1435,Unit,829.0280130595601,648.0674771412322,2,14,255,0
948,1436,Unit,1199.5170387965816,659.5824332675501,2,14,255,0
949,1437,Unit,570.2870276839138,846.5554200304874,2,14,255,0
950,1438,Unit,533.9088231033403,582.0121631760592,2,14,255,0
951,1441,Unit,698.8980071502218,187.6503331376127,2,14,255,0
952,1442,Unit,706.1543345289772,661.2498134378524,2,14,255,0
953,1444,Unit,320.757079043336,737.8111218195797,1,15,255,0
954,1445,Unit,672.2058685089899,481.06028638647604,2,14,255,0
955,1446,Unit,870.8879233037478,572.7591521332978,2,14,255,0
956,1449,Unit,1186.8767138357182,706.8282111283087,1,15,255,0
957,1451,Unit,1020.0717786644663,252.72003273375597,2,14,255,0
958,1455,Unit,773.9343304123997,477.80089482458527,2,14,255,0
959,1459,Unit,688.8420923096098,616.7995902683679,2,14,255,0
960,1460,Unit,658.2306182298204,571.7867069291208,2,14,255,0
961,1462,Unit,867.6303308218936,442.7282162181576,2,14,255,0
962,1463,Unit,816.1189738996081,614.8709791991176,2,14,255,0
963,1465,Unit,798.1438840033588,617.1019156136442,2,14,255,0
964,1467,Unit,887.1840778156064,598.6458234894935,2,14,255,0
965,1468,Unit,1157.6387704276815,484.58633078528226,2,14,255,0
966,1469,Unit,1179.5283830030485,627.7731819092674,2,14,255,0
967,1470,Unit,1176.893018574352,852.542740424927,1,15,255,0
968,1472,Unit,597.3032961181626,281.29188928180844,2,14,255,0
969,1473,Unit,848.0932779497793,567.3118575887531,2,14,255,0
970,1475,Unit,709.0144744789999,573.750781029842,2,14,255,0
971,1476,Unit,534.6107621006466,349.2556274996664,2,14,255,0
972,1479,Unit,972.2355177734163,284.4799330906435,2,14,255,0
973,1480,Unit,786.9508795471157,511.9800224515264,2,14,255,0
974,1487,Unit,844.0940101572916,592.2762605945787,2,14,255,0
975,1489,Unit,729.1926991291779,1075.6346731169708,2,14,255,0
976,1490,Unit,1252.3499863507043,683.150872457359,2,14,255,0
977,1491,Unit,1028.7848429918959,222.14477628962425,2,14,255,0
978,1492,Unit,907.6950967238666,977.6357816776575,2,14,255,0
979,1495,Unit,818.2510443189764,404.7439430629128,2,14,255,0
980,1497,Unit,768.3156099245006,876.7632854026058,2,14,255,0
981,1499,Unit,546.4435489995308,622.380157668219,2,14,255,0
982,1500,Unit,507.4330017722031,757.6618647516834,2,14,255,0
983,1507,Unit,909.6900594512335,480.7767795993125,2,14,255,0
984,1508,Unit,781.1098417656679,552.9900726822015,2,14,255,0
985,1510,Unit,1092.6497206325841,749.8908087589365,2,14,255,0
986,1512,Unit,950.4050418796895,355.36041510982454,1,15,255,0
987,1513,Unit,1128.3884138605754,370.8412693078585,2,14,255,0
988,1515,Unit,969.0515817713576,545.7627517424211,2,14,255,0
989,1519,Unit,468.0197602535034,524.6960143918111,2,14,255,0
990,1522,Unit,689.0470103285955,773.8709121686728,2,14,255,0
991,1529,Unit,785.3753957849389,580.9032388546295,2,14,255,0
992,1530,Unit,461.7027901557425,724.7655854603927,2,14,255,0
993,1533,Unit,859.8752735953624,760.720024166539,2,14,255,0
994,1536,Unit,1021.9414328989227,650.6920302753217,2,14,255,0
995,1537,Unit,856.9753919342282,852.1887178719736,2,14,255,0
996,1538,Unit,934.1554659918868,860.084871261926,2,14,255,0
997,1539,Unit,910.2761949398949,789.1105596817712,2,14,255,0
998,1542,Unit,661.2964068467523,672.7828415380042,2,14,255,0
999,1545,Unit,811.7927478336501,596.2135635598839,2,14,255,0
1000,1546,Unit,682.7282521005711,929.331069057082,2,14,255,0
1001,1549,Unit,426.53009514373304,577.753832048798,2,14,255,0
1002,1550,Unit,868.8733798277079,104.97613619935323,2,14,255,0
1003,1552,Unit,1245.3464020095375,818.6073702161528,2,14,255,0
1004,1553,Unit,712.916217759574,363.3317721916679,2,14,255,0
1005,1555,Unit,656.5768672709922,908.6090442464366,2,14,255,0
1006,1557,Unit,790.1449710939761,623.4436704321167,2,14,255,0
1007,1559,Unit,780.659484874837,596.719605760355,2,14,255,0
1008,1560,Unit,1224.501917536024,477.8086010851404,2,14,255,0
1009,1564,Unit,779.4030167964178,760.7626376645367,2,14,255,0
1010,1565,Unit,878.0146858038382,516.343961838649,2,14,255,0
1011,1566,Unit,1008.4294104342152,994.9244676429024,1,15,255,0
1012,1568,Unit,686.8416395285743,539.7170081810158,2,14,255,0
1013,1569,Unit,959.0025160977435,952.3418714822791,2,14,255,0
1014,1572,Unit,1017.9437906182442,442.092808279145,2,14,255,0
1015,1574,Unit,762.3679827840436,448.8623699421366,2,14,255,0
1016,1577,Unit,1075.0566343761168,637.3271861317094,2,14,255,0
1017,1583,Unit,487.82052258818703,348.065209114983,2,14,255,0
1018,1584,Unit,800.1066470827886,454.88545495338997,2,14,255,0
1019,1588,Unit,963.4513990912099,575.7364408627006,2,14,255,0
1020,1592,Unit,467.1658267660358,667.315979258262,2,14,255,0
1021,1597,Unit,1077.3102979064388,827.0253487655777,2,14,255,0
1022,1598,Unit,1104.438849565675,856.2893459807625,2,14,255,0
1023,1599,Unit,1110.6040006103847,317.61073689648254,2,14,255,0
1024,1600,Unit,941.2640153206385,155.3979919067702,2,14,255,0
1025,1603,Unit,843.5906176476229,792.2011954483759,2,14,255,0
1026,1605,Unit,673.2145331798065,706.6653144633805,2,14,255,0
1027,1609,Unit,508.31518738695917,503.838952334239,2,14,255,0
1028,1610,Unit,1093.412227738223,488.2431990376828,2,14,255,0
1029,1611,Unit,667.5793669715559,538.3720128252987,2,14,255,0
1030,1612,Unit,637.7886197859175,749.3782474886868,2,14,255,0
1031,1620,Unit,380.66860179325164,810.513378991952,2,14,255,0
1032,1622,Unit,854.660343202725,544.1100864367326,2,14,255,0
1033,1623,Unit,1154.9042113575747,845.9051805057422,2,14,255,0
1034,1624,Unit,816.544971822414,245.6671723397917,2,14,255,0
1035,1625,Unit,675.1763228642058,840.2242403400561,2,14,255,0
1036,1628,Unit,609.8759342518626,630.2379214140074,2,14,255,0
1037,1629,Unit,514.4754791932314,218.67185806844,2,14,255,0
1038,1630,Unit,319.00766185225257,493.8455848851015,2,14,255,0
1039,1632,Unit,815.6949877088654,615.0446041126588,2,14,255,0
1040,1633,Unit,610.2249304521749,466.4328779693297,2,14,255,0
1041,1635,Unit,994.7763477397613,870.0437480054362,2,14,255,0
1042,1638,Unit,759.8633012190505,823.1555493562862,2,14,255,0
1043,1639,Unit,945.5174382751172,502.6415915257987,2,14,255,0
1044,1641,Unit,1090.7488130137035,364.9970810007505,2,14,255,0
1045,1643,Unit,975.6958816865197,131.98049915007553,1,15,255,0
1046,1645,Unit,748.0420819620067,589.590853086062,2,14,255,0
1047,1646,Unit,424.69595651885953,299.974739937399,2,14,255,0
1048,1647,Unit,962.5037252541638,721.5797568359999,2,14,255,0
1049,1648,Unit,467.54750671443696,953.2405952326718,2,14,255,0
1050,1649,Unit,722.2171292934086,554.8913086605971,2,14,255,0
1051,1650,Unit,837.5794719596132,624.3391697098356,2,14,255,0
1052,1653,Unit,814.2375467845704,734.1127695368046,2,14,255,0
1053,1654,Unit,880.2403753766476,970.5247152933055,2,14,255,0
1054,1655,Unit,585.5551696759067,827.2784326763825,2,14,255,0
1055,1657,Unit,953.6724244566489,744.4329844455847,2,14,255,0
1056,1659,Unit,892.0261704649653,615.8038759495834,2,14,255,0
1057,1660,Unit,668.1305768249327,496.45007043912307,2,14,255,0
1058,1664,Unit,782.7606831993542,583.1164838254164,2,14,255,0
1059,1670,Unit,567.4181528229689,1016.7004195312898,2,14,255,0
1060,1673,Unit,830.954276824136,644.2914642819593,2,14,255,0
1061,1674,Unit,1186.3102485329184,406.335040070914,1,15,255,0
1062,1675,Unit,807.1470591398837,564.5201795015845,2,14,255,0
1063,1679,Unit,621.9362409206407,304.4043411136252,2,14,255,0
1064,1680,Unit,857.1569274616528,325.5819849277199,2,14,255,0
1065,1682,Unit,946.1906164082557,541.424162026169,2,14,255,0
1066,1683,Unit,1161.9582384553662,577.1949046048456,2,14,255,0
1067,1685,Unit,363.16547991808443,461.9039302653515,2,14,255,0
1068,1686,Unit,591.521840427399,252.57130544220536,2,14,255,0
1069,1687,Unit,831.4223505524841,573.8130531529785,2,14,255,0
1070,1689,Unit,1218.4590420043892,620.1148723234935,2,14,255,0
1071,1690,Unit,926.180352331133,609.5896355501715,2,14,255,0
1072,1691,Unit,799.6261889200775,600.868684028284,2,14,255,0
1073,1692,Unit,880.8385120320396,644.2823103887395,2,14,255,0
1074,1694,Unit,332.5674231379229,768.5074030636343,2,14,255,0
1075,1695,Unit,850.8800618683126,889.8803315067271,2,14,255,0
1076,1698,Unit,749.4824767842936,728.0007659902308,2,14,255,0
1077,1699,Unit,979.6339073619205,177.1380166616436,2,14,255,0
1078,1700,Unit,757.9484259821534,639.9027363933862,2,14,255,0
1079,1701,Unit,906.1669737589386,871.2706634985122,2,14,255,0
1080,1705,Unit,809.3973145292148,677.8528333325346,2,14,255,0
1081,1706,Unit,1124.3635318743297,767.6237759218474,2,14,255,0
1082,1711,Unit,1023.9660692890843,634.816493703419,2,14,255,0
1083,1717,Unit,1114.059764878091,242.45666313724078,2,14,255,0
1084,1722,Unit,775.6439909119744,601.4713691764929,2,14,255,0
1085,1723,Unit,831.6145177203158,681.6242085406735,2,14,255,0
1086,1726,Unit,491.6447472244132,569.5281724045977,2,14,255,0
1087,1727,Unit,1049.6983110171168,1018.8734959993155,2,14,255,0
1088,1728,Unit,564.9768348205525,689.7025758555995,2,14,255,0
1089,1731,Unit,905.3577753044013,1087.590466824388,2,14,255,0
1090,1733,Unit,1012.0550406596186,396.1876643888412,2,14,255,0
1091,1734,Unit,383.4452513157695,764.8313432881733,2,14,255,0
1092,1740,Unit,751.5299751838236,614.9772281524425,2,14,255,0
1093,1741,Unit,590.5029939888136,653.2332079551228,2,14,255,0
1094,1742,Unit,853.6755648461799,685.6484667645834,2,14,255,0
1095,1745,Unit,769.7528373533065,207.36961459765675,2,14,255,0
1096,1750,Unit,781.4992892301955,820.0303587123881,2,14,255,0
1097,1751,Unit,591.9025106252034,633.9215544152381,2,14,255,0
1098,1753,Unit,872.8321692485746,526.4402364357703,2,14,255,0
1099,1754,Unit,658.8529294469181,151.62869553136198,2,14,255,0
1100,1755,Unit,820.3659808987488,655.764999156316,2,14,255,0
1101,1756,Unit,1140.23516210824,266.3342984284358,2,14,255,0
1102,1757,Unit,348.017708611815,459.5890751975514,2,14,255,0
1103,1758,Unit,1127.34337104323,930.6581155668091,2,14,255,0
1104,1760,Unit,758.3074238124312,589.7006962073173,2,14,255,0
1105,1764,Unit,819.6996608179339,603.1543469719536,2,14,255,0
1106,1765,Unit,702.2428899343265,996.187708250764,2,14,255,0
1107,1767,Unit,500.8812681901754,971.1698836950937,1,15,255,0
1108,1768,Unit,729.0674802867948,599.8491442919574,2,14,255,0
1109,1769,Unit,409.0057522733916,685.8725095290977,2,14,255,0
1110,1770,Unit,536.4034683008437,495.46122048213624,2,14,255,0
1111,1772,Unit,533.8262138482869,718.8697560333817,2,14,255,0
1112,1773,Unit,786.0712083972518,641.1210950521133,2,14,255,0
1113,1776,Unit,883.8322396397396,397.7725514175368,2,14,255,0
1114,1778,Unit,904.1538572779273,922.5956550399543,2,14,255,0
1115,1779,Unit,811.9832074160742,524.8023463405623,2,14,255,0
1116,1780,Unit,798.0107917378497,603.1647473124631,2,14,255,0
1117,1783,Unit,770.2555230598815,667.910473793183,2,14,255,0
1118,1784,Unit,642.5523092574443,1037.278205079698,2,14,255,0
1119,1785,Unit,411.1260245180868,741.0699456303903,2,14,255,0
1120,1786,Unit,961.2747542592908,691.432909875138,2,14,255,0
1121,1788,Unit,507.3821965124327,488.13953324064784,2,14,255,0
1122,1789,Unit,869.165836575982,561.7721237783287,2,14,255,0
1123,1794,Unit,967.5639422945762,491.862209833346,2,14,255,0
1124,1795,Unit,612.9499352306868,766.7321217391922,2,14,255,0
1125,1796,Unit,457.24536030990527,877.2475889464885,2,14,255,0
1126,1797,Unit,859.4752337689777,389.33721642166046,2,14,255,0
1127,1798,Unit,668.630767714847,668.2726696947334,2,14,255,0
1128,1802,Unit,750.7883229986473,277.0628477800561,2,14,255,0
1129,1804,Unit,812.0887271242163,577.224455542805,2,14,255,0
1130,1805,Unit,767.6095813882399,514.6428372463104,2,14,255,0
1131,1806,Unit,802.8423510677845,640.5091683087757,2,14,255,0
1132,1809,Unit,1038.4640572480482,587.2824883068059,2,14,255,0
1133,1810,Unit,881.3864728041206,595.9398266597887,2,14,255,0
1134,1811,Unit,1110.345736823295,686.5178093553335,2,14,255,0
1135,1814,Unit,791.3094200714575,616.3693128192394,2,14,255,0
1136,1819,Unit,853.0099799515425,690.6663523967344,2,14,255,0
1137,1821,Unit,689.8143866174726,856.6558330893039,2,14,255,0
1138,1822,Unit,1076.131100662878,393.34531227633244,1,15,255,0
1139,1823,Unit,895.5529620851678,424.50191257867465,2,14,255,0
1140,1824,Unit,633.6254559970469,691.0951250102883,2,14,255,0
1141,1827,Unit,484.12026024110787,612.9819547132312,2,14,255,0
1142,1830,Unit,810.335638222661,620.8764815558285,2,14,255,0
1143,1832,Unit,829.1762431245938,635.4774660024799,2,14,255,0
1144,1833,Unit,630.8412302877678,917.3142399851405,2,14,255,0
1145,1834,Unit,918.01943039551,860.2222409810992,2,14,255,0
1146,1836,Unit,826.9477405793904,609.0906555432201,2,14,255,0
1147,1837,Unit,968.9825151066348,569.1718093704629,1,15,255,0
1148,1839,Unit,851.3421323043834,457.4902528507883,2,14,255,0
1149,1842,Unit,908.7062125873971,770.6770897476845,2,14,255,0
1150,1844,Unit,984.0746758138168,454.0871323863387,2,14,255,0
1151,1847,Unit,483.4471127078573,755.964186751968,2,14,255,0
1152,1849,Unit,913.0210278455388,425.8490234931287,2,14,255,0
1153,1850,Unit,777.5083218467217,583.8220551972634,2,14,255,0
1154,1851,Unit,905.7509263234862,721.9109663625776,2,14,255,0
1155,1852,Unit,842.0948806724891,583.0322034462589,2,14,255,0
1156,1855,Unit,631.5147139543145,805.7210032474959,2,14,255,0
1157,1856,Unit,728.523429620551,980.4927553714624,2,14,255,0
1158,1857,Unit,791.4877046342219,567.6556896642845,2,14,255,0
1159,1858,Unit,981.0144290873346,259.23749126763767,2,14,255,0
1160,1859,Unit,882.847559705951,501.06810451786447,2,14,255,0
1161,1860,Unit,865.124839973675,133.47894019968626,2,14,255,0
1162,1861,Unit,964.3587554934292,821.944514375581,2,14,255,0
1163,1864,Unit,849.5208409551229,623.650075335032,2,14,255,0
1164,1867,Unit,717.2895529389561,240.43371032671436,2,14,255,0
1165,1869,Unit,834.0268278334564,886.2154019611626,2,14,255,0
1166,1870,Unit,1153.1531294537517,560.9352744878933,2,14,255,0
1167,1871,Unit,672.2848343392398,1045.2649020383985,2,14,255,0
1168,1873,Unit,901.1212129864975,214.51506496575894,1,15,255,0
1169,1877,Unit,713.2255683358577,452.0149250420245,2,14,255,0
1170,1879,Unit,793.3419955007033,588.6474727187251,2,14,255,0
1171,1881,Unit,816.698617584261,563.818396073446,2,14,255,0
1172,1882,Unit,550.8817290329052,449.46679293778203,2,14,255,0
1173,1883,Unit,662.9341827770985,810.1443081472993,2,14,255,0
1174,1884,Unit,773.7537451055592,169.89937489071056,1,15,255,0
1175,1885,Unit,501.44009372688487,886.9362432789659,2,14,255,0
1176,1886,Unit,651.0904776954195,550.047495844441,2,14,255,0
1177,1887,Unit,770.4944585770502,498.4163603602247,2,14,255,0
1178,1888,Unit,438.27188200647606,639.3395033035974,2,14,255,0
1179,1891,Unit,1273.9013185840602,629.6848874439847,2,14,255,0
1180,1893,Unit,1011.3906547434461,955.5380970344378,2,14,255,0
1181,1894,Unit,413.8952004527319,826.768110371878,2,14,255,0
1182,1895,Unit,626.9526769494317,536.351482041732,2,14,255,0
1183,1896,Unit,723.994447685139,568.9610784092162,2,14,255,0
1184,1897,Unit,646.9297154941312,838.9787106823708,2,14,255,0
1185,1900,Unit,1057.9067491941128,460.06186893120343,2,14,255,0
1186,1902,Unit,803.9636025692934,425.32210173893463,2,14,255,0
1187,1904,Unit,530.4965752988265,324.462575776119,1,15,255,0
1188,1905,Unit,793.9507590395046,724.4760844356147,2,14,255,0
1189,1906,Unit,934.2465885767285,871.5378112324713,2,14,255,0
1190,1909,Unit,924.8338700160269,405.48875102645934,2,14,255,0
1191,1910,Unit,818.5945965628534,853.5558340789651,2,14,255,0
1192,1914,Unit,1054.5200047738417,682.1853583335483,2,14,255,0
1193,1917,Unit,814.3281043372252,1012.5653373256554,2,14,255,0
1194,1918,Unit,745.7591810419733,656.3158119414354,2,14,255,0
1195,1919,Unit,761.1800365342046,684.8807132600111,2,14,255,0
1196,1920,Unit,733.6648208896563,464.61642747252563,2,14,255,0
1197,1921,Unit,673.7188106500596,377.36603030241366,2,14,255,0
1198,1925,Unit,831.842732034284,1026.8198028234565,2,14,255,0
1199,1926,Unit,990.17409334543,308.149854259564,2,14,255,0
1200,1927,Unit,762.4197382554559,976.2357664762926,2,14,255,0
1201,1928,Unit,1015.8410540716502,664.0148334333179,2,14,255,0
1202,1929,Unit,1054.7103260821286,905.4119501446153,2,14,255,0
1203,1931,Unit,796.2504938063606,597.6545583115216,2,14,255,0
1204,1935,Unit,1063.7480392494595,558.290389265697,2,14,255,0
1205,1940,Unit,686.534636038017,499.26659566927486,2,14,255,0
1206,1941,Unit,801.7030264676973,658.3477766488517,2,14,255,0
1207,1945,Unit,1004.8984468322024,604.6424706753783,2,14,255,0
1208,1946,Unit,882.8120236697004,743.4525778212072,2,14,255,0
1209,1947,Unit,406.0341128592771,426.04834826930227,2,14,255,0
1210,1948,Unit,748.9412208889672,635.3667283449389,2,14,255,0
