id,body,type,posx,posy,mass,size,flux,observation
2030,3558,Unit,853.5377514436414,583.7135589525502,2,12,255,0
2031,3559,Unit,384.6341664345697,676.6497273517653,2,12,255,0
2032,3560,Unit,716.5304224145302,572.5615460286666,2,12,255,0
2033,3569,Unit,1085.0935604076753,268.336846264223,1,15,255,0
2034,3571,Unit,699.6854032966439,779.571515525484,2,12,255,0
2035,3573,Unit,695.587456587861,530.7727408359008,2,12,255,0
2036,3578,Unit,1030.8182847908415,660.4223872263509,2,12,255,0
2037,3579,Unit,668.8108932889733,354.768384485124,1,15,255,0
2038,3581,Unit,828.3524764304708,288.90199894068235,2,12,255,0
2039,3582,Unit,654.6962123442274,244.19444896943807,2,12,255,0
2040,3583,Unit,872.715232335448,359.73714329527036,2,12,255,0
2041,3584,Unit,747.2358684070598,592.8971229267369,2,12,255,0
2042,3585,Unit,913.9989085686012,757.6281304895709,2,12,255,0
2043,3587,Unit,1056.7185208704582,560.2510800801277,1,15,255,0
2044,3589,Unit,450.1326288780599,566.1999213727883,2,12,255,0
2045,3591,Unit,724.908531533211,790.689486867997,1,15,255,0
2046,3592,Unit,831.9261924700422,567.8279203138076,2,12,255,0
2047,3600,Unit,798.1395729318747,903.9878886097321,2,12,255,0
2048,3603,Unit,833.1261011905128,321.364048192717,2,12,255,0
2049,3605,Unit,418.002904876584,312.27513678636234,2,12,255,0
2050,3608,Unit,406.4329205698228,512.4293384398846,2,12,255,0
2051,3609,Unit,727.7660045622372,492.2610712216094,2,12,255,0
2052,3611,Unit,713.2460047877917,735.5713465435545,1,15,255,0
2053,3613,Unit,651.9768057781392,551.423032718971,2,12,255,0
2054,3614,Unit,503.1220465627882,910.9256517032353,2,12,255,0
2055,3617,Unit,398.62889972026926,712.8537200285805,1,15,255,0
2056,3618,Unit,430.0096201212136,562.2486017828039,2,12,255,0
2057,3619,Unit,538.3264646162171,738.2033895038996,2,12,255,0
2058,3621,Unit,1159.1511649938882,445.27667847485463,2,12,255,0
2059,3622,Unit,787.9627920318687,693.2774702551617,2,12,255,0
2060,3623,Unit,851.0165584090204,561.3581566336376,2,12,255,0
2061,3624,Unit,769.4696751974576,606.7303530700509,2,12,255,0
2062,3629,Unit,628.687453083975,542.664878238478,1,15,255,0
2063,3631,Unit,763.5289906661799,600.571266113026,2,12,255,0
2064,3632,Unit,755.2247001495283,667.5284228562248,2,12,255,0
2065,3634,Unit,777.3819887733395,647.2815921245756,2,12,255,0
2066,3635,Unit,874.9057576856109,797.9844733320052,2,12,255,0
2067,3637,Unit,955.0896106325378,145.58839595870344,1,15,255,0
2068,3639,Unit,547.9682418105766,413.84663532583835,2,12,255,0
2069,3640,Unit,690.8299254634734,623.4323717212536,2,12,255,0
2070,3641,Unit,885.8909946303947,543.4192480340241,2,12,255,0
2071,3643,Unit,932.5667218285714,521.4035559707224,2,12,255,0
2072,3646,Unit,1049.3485948064686,515.6017841714228,2,12,255,0
2073,3647,Unit,814.452309268695,609.77186324448,2,12,255,0
2074,3651,Unit,764.9288152300277,620.3571749375501,2,12,255,0
2075,3652,Unit,796.7127199681208,436.47828582612686,2,12,255,0
2076,3653,Unit,793.2592191420719,563.3211735886639,2,12,255,0
2077,3655,Unit,962.1516091566974,452.19778179965107,2,12,255,0
2078,3657,Unit,713.6523072992472,690.5765273572159,2,12,255,0
2079,3658,Unit,647.8423237564401,869.7050819509109,1,15,255,0
2080,3662,Unit,1060.2934415257096,663.66713127879,2,12,255,0
2081,3664,Unit,545.3711979856337,952.0925523721935,1,15,255,0
2082,3666,Unit,1087.3488306155425,803.3949143882751,1,15,255,0
2083,3667,Unit,1121.9046293227236,263.9007066780125,1,15,255,0
2084,3669,Unit,551.3243375030089,293.30658035800946,2,12,255,0
2085,3671,Unit,995.7599571238457,905.182595090218,2,12,255,0
2086,3673,Unit,655.7564868572281,750.7904812901229,2,12,255,0
2087,3676,Unit,813.5184657031299,682.5660933057763,2,12,255,0
2088,3677,Unit,431.5405581872981,666.6324085579828,2,12,255,0
2089,3678,Unit,927.1233182665986,394.4586495096261,2,12,255,0
2090,3681,Unit,953.7042401969519,287.9177806425941,2,12,255,0
2091,3682,Unit,797.5737573572578,604.5863425368607,2,12,255,0
2092,3683,Unit,438.59161354641986,534.0013638818475,2,12,255,0
2093,3686,Unit,991.5963253542354,1005.2534032176874,2,12,255,0
2094,3688,Unit,807.1975805100825,418.3513384528572,1,15,255,0
2095,3689,Unit,1078.8175087220902,628.7811772877682,1,15,255,0
2096,3690,Unit,587.8056273684963,734.7476053601836,2,12,255,0
2097,3692,Unit,769.4320383244359,602.1419115954353,2,12,255,0
2098,3693,Unit,743.7837261107998,247.6880456700042,2,12,255,0
2099,3694,Unit,813.1506009180733,1083.5399007685783,2,12,255,0
2100,3702,Unit,886.1271626339357,727.9530817046094,2,12,255,0
2101,3704,Unit,694.8403876376345,422.9939957817713,2,12,255,0
2102,3705,Unit,586.3205411310475,868.0535895164392,1,15,255,0
2103,3706,Unit,705.5503240915173,264.685759905816,2,12,255,0
2104,3711,Unit,620.8513727838787,318.47444820162207,1,15,255,0
2105,3712,Unit,1229.6529280068623,540.0339681866265,2,12,255,0
2106,3715,Unit,800.8504875687526,814.1421812169297,1,15,255,0
2107,3720,Unit,817.941466282758,340.06795153189955,1,15,255,0
2108,3721,Unit,950.6494987586949,261.92960641335253,2,12,255,0
2109,3723,Unit,728.8814881947968,436.17796259894004,2,12,255,0
2110,3727,Unit,790.606426087863,603.4751664090622,2,12,255,0
2111,3728,Unit,696.9935645752079,650.0407855723382,2,12,255,0
2112,3729,Unit,784.0873376623521,632.4795729787927,2,12,255,0
2113,3730,Unit,924.3861642701004,559.1143791921822,2,12,255,0
2114,3733,Unit,1008.4923435484537,563.1201616174776,1,15,255,0
2115,3734,Unit,1024.6677089248835,992.6181738160295,2,12,255,0
2116,3735,Unit,1028.8825335977394,941.0339736732063,1,15,255,0
2117,3736,Unit,736.5543117261379,627.531886653129,2,12,255,0
2118,3737,Unit,1244.6080384145553,715.1385259693822,2,12,255,0
2119,3738,Unit,659.5045610767222,914.3904061992826,2,12,255,0
2120,3741,Unit,630.2490259003018,691.7425607497721,2,12,255,0
2121,3743,Unit,922.3612415565144,982.4591076852985,2,12,255,0
2122,3746,Unit,702.5043049009745,495.4082693552452,2,12,255,0
2123,3747,Unit,814.9916400137424,602.9114918536616,2,12,255,0
2124,3748,Unit,729.021244426573,407.098319505505,2,12,255,0
2125,3750,Unit,842.0483397318848,705.6473742547437,2,12,255,0
2126,3751,Unit,400.9091727212039,389.7544169809722,2,12,255,0
2127,3752,Unit,546.8290113838349,1007.9972108278652,1,15,255,0
2128,3754,Unit,966.7227545892453,773.4340343166928,2,12,255,0
2129,3755,Unit,398.83931887198145,659.0319042182615,2,12,255,0
2130,3756,Unit,735.5576688597275,652.0239939970636,2,12,255,0
2131,3757,Unit,909.7726229246701,453.92515625931645,1,15,255,0
2132,3761,Unit,783.9138939640235,371.9051330369067,2,12,255,0
2133,3763,Unit,574.7978528114644,443.32701127699556,2,12,255,0
2134,3764,Unit,798.3098894277884,598.8910078101006,2,12,255,0
2135,3768,Unit,732.1600019058337,702.3754925339966,2,12,255,0
2136,3771,Unit,966.1169638458767,560.7194604459593,2,12,255,0
2137,3779,Unit,610.0307738002177,558.6988939627112,1,15,255,0
2138,3781,Unit,480.26493448427664,587.6876843419437,1,15,255,0
2139,3783,Unit,586.634391777396,687.1667560685307,2,12,255,0
2140,3784,Unit,583.549518781766,466.5118969394216,1,15,255,0
2141,3787,Unit,917.9295982939036,684.2618711759171,2,12,255,0
2142,3788,Unit,891.7278023351051,933.2916022189038,1,15,255,0
2143,3789,Unit,806.7406380155307,619.0149909812349,2,12,255,0
2144,3791,Unit,711.2687455665032,520.858050198428,1,15,255,0
2145,3795,Unit,540.6709005743079,529.800543085817,1,15,255,0
2146,3796,Unit,672.5388654490159,529.3481746547043,2,12,255,0
2147,3799,Unit,712.5182702064667,637.4687717716098,2,12,255,0
2148,3801,Unit,821.8143846871486,650.595942978597,2,12,255,0
2149,3805,Unit,677.6102993619659,446.7565584770143,1,15,255,0
2150,3808,Unit,849.0098360598021,243.24148060425512,2,12,255,0
2151,3811,Unit,1056.2143132938736,346.0733225392614,2,12,255,0
2152,3813,Unit,727.5487502006292,610.5035815210557,2,12,255,0
2153,3814,Unit,861.043065235565,716.5192293651162,2,12,255,0
2154,3817,Unit,468.22025476981696,237.0725474765764,2,12,255,0
2155,3822,Unit,771.1454131351215,916.8956341725237,2,12,255,0
2156,3823,Unit,612.2000474922148,639.5254078108379,2,12,255,0
2157,3827,Unit,918.660383333278,879.8327705880367,2,12,255,0
2158,3829,Unit,808.0687329542582,601.6592589197622,2,12,255,0
2159,3832,Unit,367.4667538746802,698.7635104857444,1,15,255,0
2160,3834,Unit,800.0066362904294,637.2320333936352,2,12,255,0
2161,3835,Unit,707.3106610918306,926.2617053294354,2,12,255,0
2162,3837,Unit,866.9548840200948,968.4240691230274,1,15,255,0
2163,3838,Unit,627.6210281604858,248.42899892887795,2,12,255,0
2164,3839,Unit,834.432652377657,880.9257382583527,2,12,255,0
2165,3840,Unit,988.3089694486129,322.75518926095094,2,12,255,0
2166,3841,Unit,930.4361375320748,499.5778251381905,1,15,255,0
2167,3843,Unit,670.513961247441,574.6133431374782,2,12,255,0
2168,3844,Unit,1074.192644202341,738.5340463356426,1,15,255,0
2169,3845,Unit,596.4919697011007,737.5962623733202,2,12,255,0
2170,3847,Unit,930.7704011876605,438.10577774460984,2,12,255,0
2171,3849,Unit,1016.9543008619124,970.4889768629266,1,15,255,0
2172,3853,Unit,849.7488175029682,535.1703785741986,2,12,255,0
2173,3854,Unit,764.0247453471117,738.5754955964894,2,12,255,0
2174,3855,Unit,738.6460414142965,203.78526488198457,1,15,255,0
2175,3857,Unit,572.1744409071982,635.5158722221316,1,15,255,0
2176,3860,Unit,1117.018593290582,732.2062660944606,1,15,255,0
2177,3862,Unit,1015.8079603329435,817.1004433276274,1,15,255,0
2178,3864,Unit,729.1403187852582,764.3642865678323,2,12,255,0
2179,3865,Unit,926.6994417278981,456.77199577038385,2,12,255,0
2180,3867,Unit,803.090164194826,721.6435339403799,2,12,255,0
2181,3868,Unit,468.91741362487363,468.9751766899407,2,12,255,0
2182,3870,Unit,795.2910469164983,540.6231851939326,2,12,255,0
2183,3871,Unit,903.0768770853814,716.4341073987819,1,15,255,0
2184,3873,Unit,373.87445721668547,347.6238638690503,2,12,255,0
2185,3878,Unit,914.204149778575,856.8356405151058,2,12,255,0
2186,3879,Unit,692.3247930186702,1018.7649652428966,1,15,255,0
2187,3880,Unit,993.492806608929,626.0975529572797,1,15,255,0
2188,3881,Unit,564.9484283351038,466.0546711500196,1,15,255,0
2189,3882,Unit,1043.164198576761,726.8142786207297,2,12,255,0
2190,3884,Unit,776.0406928070773,535.8564149243741,2,12,255,0
2191,3886,Unit,863.6777886295138,214.51312452677433,2,12,255,0
2192,3888,Unit,519.7386259511508,573.5330044331655,2,12,255,0
2193,3889,Unit,484.27435948611145,365.48324911363153,1,15,255,0
2194,3894,Unit,564.0513161855305,798.7867545879802,2,12,255,0
2195,3898,Unit,685.0841564166866,908.1971618521918,2,12,255,0
2196,3902,Unit,1049.320221673191,689.4610350765679,2,12,255,0
2197,3903,Unit,645.657850499155,407.24291051732547,2,12,255,0
2198,3904,Unit,401.7178905700532,355.602974651968,1,15,255,0
2199,3905,Unit,855.1459752677455,608.4930164197962,2,12,255,0
2200,3906,Unit,306.65515701893054,609.3413127563934,1,15,255,0
2201,3908,Unit,742.0907589382921,536.3020845436718,2,12,255,0
2202,3909,Unit,907.015853717556,636.2719973559198,2,12,255,0
2203,3910,Unit,1282.5207128536144,689.2499192329005,2,12,255,0
2204,3912,Unit,790.4254582724187,922.9396493638413,2,12,255,0
2205,3917,Unit,563.1450340795315,682.6281439010554,2,12,255,0
2206,3918,Unit,313.37980604583566,591.2013659219716,1,15,255,0
2207,3920,Unit,1135.6277107154413,453.74827833517867,2,12,255,0
2208,3922,Unit,668.3706303138688,394.1285743200405,1,15,255,0
2209,3923,Unit,850.5053682292902,568.3462745970842,2,12,255,0
2210,3924,Unit,931.7769843331728,361.2687595601767,2,12,255,0
2211,3925,Unit,1046.9402670071133,778.7441573791984,2,12,255,0
2212,3926,Unit,788.4186662769841,590.8189668433514,2,12,255,0
2213,3932,Unit,506.72335757922764,625.2201121552621,2,12,255,0
2214,3933,Unit,538.937623497309,786.5949236335708,2,12,255,0
2215,3934,Unit,836.7339947559814,613.3304113909263,2,12,255,0
2216,3938,Unit,311.7834898593158,496.2439989708766,1,15,255,0
2217,3939,Unit,809.2004142309993,596.022474894306,2,12,255,0
2218,3941,Unit,875.1743829798578,289.2253151109783,1,15,255,0
2219,3943,Unit,1124.0608119394838,549.7091013573137,2,12,255,0
2220,3944,Unit,1146.853601965916,785.6104493856303,1,15,255,0
2221,3945,Unit,1007.1762152401756,472.0218531165838,2,12,255,0
2222,3946,Unit,483.52203733398187,640.4000529799249,2,12,255,0
2223,3947,Unit,631.7678740043829,690.8845627398827,2,12,255,0
2224,3948,Unit,1005.9141512431061,926.4787193737601,2,12,255,0
2225,3952,Unit,711.0019320487813,828.0036528523227,2,12,255,0
2226,3953,Unit,829.1421800938047,590.2412498206205,2,12,255,0
2227,3957,Unit,1027.841115609047,709.9698980253614,1,15,255,0
2228,3959,Unit,810.8182613170926,574.6350974917192,2,12,255,0
2229,3961,Unit,1205.9426051678251,738.3398951072442,2,12,255,0
2230,3962,Unit,666.5438929791844,501.84312082970496,2,12,255,0
2231,3963,Unit,875.9640439803053,503.25472290345203,2,12,255,0
2232,3964,Unit,1005.3825055870265,547.171201251408,1,15,255,0
2233,3965,Unit,1014.5999202213646,908.2298465396484,1,15,255,0
2234,3969,Unit,976.1349684520546,594.0970790387173,1,15,255,0
2235,3971,Unit,1089.308739695085,472.6481146761268,1,15,255,0
2236,3972,Unit,1011.629724486198,662.9079776858197,2,12,255,0
2237,3973,Unit,1083.6075017415005,251.4505120628411,1,15,255,0
2238,3974,Unit,1053.8471480545807,914.0689769608176,2,12,255,0
2239,3976,Unit,603.6644423955206,413.0940414898137,2,12,255,0
2240,3977,Unit,967.6279713176292,1035.1156086970664,2,12,255,0
2241,3978,Unit,580.5320907023884,1026.8024005686664,1,15,255,0
2242,3982,Unit,1081.4614551704692,905.6874628973245,2,12,255,0
2243,3985,Unit,785.9570205613261,640.005981971641,2,12,255,0
2244,3988,Unit,467.7971401913532,776.9774070350478,1,15,255,0
2245,3989,Unit,922.9022415845283,742.3149214039559,2,12,255,0
2246,3991,Unit,517.3240136533229,413.1838544382133,1,15,255,0
2247,3992,Unit,847.6859429502298,652.956567453037,2,12,255,0
2248,3993,Unit,561.6028175289974,974.9051385109498,2,12,255,0
2249,3995,Unit,1037.756032554863,498.72518889598194,2,12,255,0
2250,3996,Unit,1056.8263446299172,487.1708522243318,2,12,255,0
2251,3999,Unit,771.3019497992834,590.7085033721346,2,12,255,0
2252,4002,Unit,820.850898894879,476.7251272455563,2,12,255,0
2253,4004,Unit,739.3324090195489,1080.3474491112463,1,15,255,0
2254,4006,Unit,797.7086356783559,335.96191607608574,1,15,255,0
2255,4008,Unit,901.6629489133435,732.1198479541782,1,15,255,0
2256,4009,Unit,592.070581398688,669.7371471612507,2,12,255,0
2257,4015,Unit,504.5013487437028,488.51272809637516,2,12,255,0
2258,4016,Unit,811.9191349708526,945.7965889611447,1,15,255,0
2259,4017,Unit,482.24660370392826,568.4581639008748,2,12,255,0
2260,4019,Unit,857.5989382127927,672.4795629119568,2,12,255,0
2261,4020,Unit,1031.9837178610323,614.3778829557752,2,12,255,0
2262,4024,Unit,845.1563024775716,482.61918785163175,2,12,255,0
2263,4025,Unit,504.3109902384823,751.9378758629393,1,15,255,0
2264,4026,Unit,897.4062509839752,379.98635958374314,2,12,255,0
2265,4028,Unit,698.245410981251,731.6978058648992,1,15,255,0
2266,4031,Unit,471.0039787203312,729.2336026050288,1,15,255,0
2267,4032,Unit,870.8376396985749,529.9845466516383,2,12,255,0
2268,4033,Unit,1092.6424551030877,728.6414589864066,1,15,255,0
2269,4034,Unit,776.7410747179547,566.9752939723551,2,12,255,0
2270,4036,Unit,979.704477466157,350.3644192979676,2,12,255,0
2271,4037,Unit,685.8970458724307,508.7149050423341,2,12,255,0
2272,4042,Unit,566.0910090694734,937.9008397796073,1,15,255,0
2273,4044,Unit,1146.641093178382,252.1171907072804,1,15,255,0
2274,4047,Unit,666.5345022929976,269.7115784075056,1,15,255,0
2275,4050,Unit,1258.4082545685117,420.44272185709815,1,15,255,0
2276,4051,Unit,667.9636920553797,680.3575577131114,2,12,255,0
2277,4052,Unit,982.9690950908913,534.8538982150228,1,15,255,0
2278,4053,Unit,411.12117763328007,890.6067433549559,1,15,255,0
2279,4055,Unit,971.5826368752142,840.2618406050389,2,12,255,0
2280,4056,Unit,859.5752119766479,557.8455115113946,2,12,255,0
2281,4057,Unit,549.8041711231626,716.2343759500628,1,15,255,0
2282,4058,Unit,880.1712903168765,504.96551767118257,2,12,255,0
2283,4060,Unit,925.8676118189918,627.8170167051329,2,12,255,0
2284,4062,Unit,859.4896482061896,606.4998535172116,2,12,255,0
2285,4063,Unit,699.4931953652758,350.2582766680701,2,12,255,0
2286,4064,Unit,877.7838842698604,998.0030694932998,1,15,255,0
2287,4066,Unit,904.6062312136552,618.9066408161444,1,15,255,0
2288,4070,Unit,784.7302581898721,177.9385960337574,1,15,255,0
2289,4074,Unit,809.3433358921981,624.5166898760483,2,12,255,0
2290,4076,Unit,920.2691454973814,302.7917841637405,2,12,255,0
2291,4078,Unit,854.944073258082,1059.3889963077825,1,15,255,0
2292,4080,Unit,346.92494935480147,699.866971789072,1,15,255,0
2293,4081,Unit,1277.9344076694185,650.1798053736709,1,15,255,0
2294,4084,Unit,833.7242705638055,459.7886896932214,2,12,255,0
2295,4086,Unit,753.6618824513463,649.9052073394663,2,12,255,0
2296,4090,Unit,873.9014334483808,632.4735641965515,2,12,255,0
2297,4091,Unit,736.6077823649354,684.0498644546265,1,15,255,0
2298,4092,Unit,620.8204239656936,971.4725138083912,2,12,255,0
2299,4094,Unit,447.1846719226371,371.62327062381473,2,12,255,0
2300,4095,Unit,826.5389238870421,891.1190196897925,2,12,255,0
2301,4096,Unit,759.8877625081371,619.3630617386203,2,12,255,0
2302,4097,Unit,471.0908505351628,419.8353531533412,1,15,255,0
2303,4100,Unit,1117.964192235279,979.5609474269762,1,15,255,0
2304,4103,Unit,1231.419658416412,841.1622341370862,1,15,255,0
2305,4104,Unit,439.5193493679557,526.0996541435889,2,12,255,0
2306,4111,Unit,640.6383505744736,919.4618455112068,2,12,255,0
2307,4113,Unit,809.0166597383106,699.5419373977228,2,12,255,0
2308,4114,Unit,794.7009431363214,629.1080403306801,2,12,255,0
2309,4116,Unit,869.7432146041436,342.6211581745631,1,15,255,0
2310,4117,Unit,846.2080295365466,625.5679325972656,2,12,255,0
2311,4119,Unit,633.8243206556383,488.2373875961538,1,15,255,0
2312,4120,Unit,890.9244376171325,591.4291333053667,2,12,255,0
2313,4121,Unit,925.6293545266534,414.13423823180466,1,15,255,0
2314,4122,Unit,978.5507865582373,936.9474003307926,1,15,255,0
2315,4123,Unit,302.88221444409044,556.9081115287088,1,15,255,0
2316,4124,Unit,354.52025919110343,768.594550848978,1,15,255,0
2317,4125,Unit,974.6775150142827,206.42043928090106,1,15,255,0
2318,4128,Unit,560.7728796360559,513.6867890317399,2,12,255,0
2319,4130,Unit,811.75097302455,665.5566511202687,2,12,255,0
2320,4132,Unit,826.0610850585809,627.9428155262387,2,12,255,0
2321,4134,Unit,917.1710965851084,236.56949270166137,1,15,255,0
2322,4135,Unit,788.7028998905731,576.9795758449333,2,12,255,0
2323,4139,Unit,763.2713678129546,690.0226979406366,2,12,255,0
2324,4143,Unit,763.7682585101358,441.84521377529563,2,12,255,0
2325,4146,Unit,489.0543455563979,267.8556451184031,1,15,255,0
2326,4150,Unit,1250.3302566283323,469.8723833716663,1,15,255,0
2327,4152,Unit,789.5360896733429,491.8255899390831,2,12,255,0
2328,4153,Unit,837.745425389131,502.42586499124536,2,12,255,0
2329,4154,Unit,696.986184413105,880.0933307584204,2,12,255,0
2330,4155,Unit,875.1529974548992,566.6555194309688,2,12,255,0
2331,4156,Unit,797.8506251266488,597.7466564277217,2,12,255,0
2332,4158,Unit,866.242350408906,748.0086402063143,1,15,255,0
2333,4162,Unit,915.5208804623795,863.3487688932024,1,15,255,0
2334,4163,Unit,345.41656657530143,559.9914096289451,1,15,255,0
2335,4166,Unit,776.1505827802797,641.0539184674611,2,12,255,0
2336,4169,Unit,774.3822774613619,839.8398490220429,2,12,255,0
2337,4170,Unit,824.2182024761623,288.28390530948064,1,15,255,0
2338,4171,Unit,804.5374248509007,648.9460426372077,2,12,255,0
2339,4173,Unit,992.6136073836022,174.73176094499848,1,15,255,0
2340,4175,Unit,1148.9189745433896,922.565455380424,1,15,255,0
2341,4177,Unit,658.9172758229415,1026.7854961852117,1,15,255,0
2342,4180,Unit,1162.687948335836,481.8502840559085,1,15,255,0
2343,4181,Unit,931.3648658030932,212.14205746178496,2,12,255,0
2344,4182,Unit,795.5335753908214,849.1423473238559,2,12,255,0
2345,4184,Unit,795.2650290005938,926.1943163405872,2,12,255,0
2346,4188,Unit,676.9621644727212,1039.5921843310487,1,15,255,0
2347,4189,Unit,586.665949529345,360.1130940257345,1,15,255,0
2348,4190,Unit,1269.7802506714063,634.8040502484123,1,15,255,0
2349,4193,Unit,1011.2302739396241,607.1095711259196,2,12,255,0
2350,4194,Unit,457.9734725845595,634.3039775365355,1,15,255,0
2351,4198,Unit,541.3230526514546,929.6589070624424,1,15,255,0
2352,4200,Unit,997.6242615652924,264.3696645193185,2,12,255,0
2353,4204,Unit,1060.5130254910644,543.7132010851335,1,15,255,0
2354,4206,Unit,1136.6740353158887,662.2259120021627,1,15,255,0
2355,4208,Unit,924.6980474774832,664.6715366794674,2,12,255,0
2356,4209,Unit,834.4018511121099,799.6025180441429,2,12,255,0
2357,4210,Unit,1197.8129748799308,588.1018825628394,2,12,255,0
2358,4214,Unit,671.1956499135811,737.110734735095,1,15,255,0
2359,4217,Unit,771.5779877973954,606.933995301946,2,12,255,0
2360,4218,Unit,950.7854131485124,727.4271517331455,2,12,255,0
2361,4220,Unit,1013.429924671233,678.3846582878684,1,15,255,0
2362,4222,Unit,779.375035924323,574.9283054803607,2,12,255,0
2363,4223,Unit,816.6538538837925,605.5535512061538,2,12,255,0
2364,4226,Unit,782.8044792115609,1088.21426971111,2,12,255,0
2365,4230,Unit,801.0373389407608,600.4226577424574,2,12,255,0
2366,4232,Unit,966.2896345615515,823.0928255147112,2,12,255,0
2367,4234,Unit,1001.8170157675436,482.71342818668904,2,12,255,0
2368,4235,Unit,628.1752243089643,621.0901796651369,2,12,255,0
2369,4236,Unit,906.6556192151303,599.6388692047284,2,12,255,0
2370,4237,Unit,1025.825265643916,230.5229755857193,1,15,255,0
2371,4238,Unit,1259.6787186451177,529.8963942998674,1,15,255,0
2372,4241,Unit,1075.533868733003,188.9487644126325,1,15,255,0
2373,4242,Unit,669.8549153953876,628.3509526394412,2,12,255,0
2374,4243,Unit,891.0603886307712,637.9007239535314,2,12,255,0
2375,4244,Unit,1067.3705678270237,341.95558057916514,1,15,255,0
2376,4245,Unit,1010.515458563383,420.5460325656631,1,15,255,0
2377,4247,Unit,821.3294379370295,825.2212331796536,2,12,255,0
2378,4248,Unit,929.8275425909294,610.6761432238717,2,12,255,0
2379,4249,Unit,495.69537248620856,534.6851709059695,2,12,255,0
2380,4250,Unit,883.9616474428558,503.2219782944789,2,12,255,0
2381,4251,Unit,681.5885987149501,210.66861196750492,1,15,255,0
2382,4252,Unit,888.8038751201361,686.8309945378495,2,12,255,0
2383,4253,Unit,1208.6021939173258,412.8124004676548,1,15,255,0
2384,4255,Unit,814.664751082702,1008.610077846991,1,15,255,0
2385,4256,Unit,800.4003229137118,598.8886342806546,2,12,255,0
2386,4258,Unit,967.1457102385071,626.5805730915012,2,12,255,0
2387,4260,Unit,840.147497250904,578.6512431908466,2,12,255,0
2388,4261,Unit,917.998473992084,573.4681882534547,2,12,255,0
2389,4264,Unit,623.0007109465829,1036.8157298631793,1,15,255,0
2390,4266,Unit,740.6807821296799,645.9941046957609,2,12,255,0
2391,4267,Unit,565.0709055018002,529.2716832414029,1,15,255,0
2392,4269,Unit,864.918595254634,692.1975907153219,2,12,255,0
2393,4270,Unit,823.5536435630245,681.8927274534668,2,12,255,0
2394,4274,Unit,843.4967372178402,599.1239618872341,2,12,255,0
2395,4276,Unit,819.1393842419593,607.8103622274273,2,12,255,0
2396,4277,Unit,856.937011164264,623.8049674439709,2,12,255,0
2397,4278,Unit,788.4839215767361,528.491083152855,2,12,255,0
2398,4279,Unit,658.284202100573,457.420362856125,1,15,255,0
2399,4280,Unit,980.4783802414546,279.12283484484715,1,15,255,0
2400,4281,Unit,448.13534228671364,866.1610604963573,2,12,255,0
2401,4282,Unit,717.4091874782022,1031.3973699471526,1,15,255,0
2402,4283,Unit,790.5278458144389,941.8226825666331,1,15,255,0
2403,4284,Unit,796.3105327350416,878.6906067333887,2,12,255,0
2404,4285,Unit,1107.86127456851,410.8438921262727,1,15,255,0
2405,4292,Unit,857.2917148081102,301.5307383753198,1,15,255,0
2406,4294,Unit,705.5672167975242,791.9515684536369,2,12,255,0
2407,4295,Unit,796.6857153597457,613.375231106798,2,12,255,0
2408,4297,Unit,842.5604921731134,558.2232177609679,2,12,255,0
2409,4300,Unit,708.1556899008685,956.6703686951668,1,15,255,0
2410,4301,Unit,751.5947197533069,844.5911459344999,2,12,255,0
2411,4303,Unit,681.6452448563923,710.9120794329423,2,12,255,0
2412,4305,Unit,860.8019316801905,584.1577743821263,2,12,255,0
2413,4306,Unit,931.3666228767322,809.6446062856539,1,15,255,0
2414,4307,Unit,808.9256704459283,316.2021564519318,2,12,255,0
2415,4308,Unit,1093.2062977087535,957.8639494222632,1,15,255,0
2416,4311,Unit,953.0228914289614,443.59394614596005,2,12,255,0
2417,4312,Unit,790.1771014313023,426.76180774684514,2,12,255,0
2418,4316,Unit,941.0362555225486,353.58587092614454,1,15,255,0
2419,4321,Unit,907.1938381666727,658.6189972518231,1,15,255,0
2420,4322,Unit,777.6560689282402,649.403477008781,2,12,255,0
2421,4326,Unit,798.8195637519588,599.8082638012368,2,12,255,0
2422,4328,Unit,843.8109953959134,627.2550974163106,2,12,255,0
2423,4333,Unit,1030.1575590396837,462.0621030532462,1,15,255,0
2424,4335,Unit,795.9486838701806,735.3254655246566,2,12,255,0
2425,4339,Unit,435.13636971034134,301.01527036410795,1,15,255,0
2426,4341,Unit,975.2394543080054,764.0087528566229,2,12,255,0
2427,4343,Unit,1230.295598391264,790.7500453747981,1,15,255,0
2428,4345,Unit,794.4713771440996,608.8949406193832,2,12,255,0
2429,4347,Unit,667.6553192372317,525.83208067062,2,12,255,0
2430,4352,Unit,862.3891321784403,363.8015016517038,2,12,255,0
2431,4353,Unit,503.8857882272302,587.758830797755,2,12,255,0
2432,4354,Unit,748.62768824564,485.3499822522891,2,12,255,0
2433,4357,Unit,1184.3931569754484,791.3224819057743,1,15,255,0
2434,4360,Unit,972.8765059740398,142.4056080393473,1,15,255,0
2435,4361,Unit,648.7786677060196,955.2007904375025,2,12,255,0
2436,4364,Unit,1031.1838269866425,312.09555433569216,2,12,255,0
2437,4366,Unit,1191.8747031611874,908.1467296069137,1,15,255,0
2438,4371,Unit,758.5245371400632,503.4354732142857,2,12,255,0
2439,4373,Unit,655.1081520070887,299.3252614249326,2,12,255,0
2440,4375,Unit,856.1257902646915,875.6569772220838,2,12,255,0
