id,body,type,posx,posy,mass,size,flux,observation
437,583,Unit,1100.3595894894443,200.45672943915406,1,15,255,0
438,584,Unit,981.7685980198319,222.11581147050916,2,15,255,0
439,585,Unit,655.7920903797476,656.585626718458,2,15,255,0
440,587,Unit,446.71026824595714,575.4747239464958,2,15,255,0
441,588,Unit,1072.3850611779667,748.5689127788942,2,15,255,0
442,589,Unit,621.3069548827514,1012.4361552699927,2,15,255,0
443,590,Unit,871.1161724208545,280.9386563624494,2,15,255,0
444,591,Unit,759.2910592580745,113.83171949115035,2,15,255,0
445,596,Unit,778.3848067454311,571.7976599099385,2,15,255,0
446,597,Unit,605.1300519727218,446.6881157650314,2,15,255,0
447,598,Unit,803.7464404935475,765.8808254546649,2,15,255,0
448,603,Unit,1012.476456712821,488.1684739576878,2,15,255,0
449,604,Unit,810.125900828064,639.9291827102201,2,15,255,0
450,605,Unit,668.1171625996258,724.6335748949665,2,15,255,0
451,608,Unit,847.7745984872377,626.2585458200645,2,15,255,0
452,611,Unit,1272.2831396067443,539.466714474119,2,15,255,0
453,612,Unit,660.5114582726759,479.56896759972716,2,15,255,0
454,614,Unit,675.8642194109617,997.4105640384197,2,15,255,0
455,615,Unit,1052.812728627174,232.8878416912088,2,15,255,0
456,618,Unit,772.0200557805118,320.63449634838884,2,15,255,0
457,619,Unit,850.6833732865759,694.0300287194882,2,15,255,0
458,620,Unit,1251.2955308613602,443.07549993761785,2,15,255,0
459,623,Unit,1078.7610653360482,365.5955038912156,2,15,255,0
460,625,Unit,751.5384623943978,696.8280791053097,2,15,255,0
461,628,Unit,538.4130680221836,807.022563284928,2,15,255,0
462,629,Unit,1091.9934119043367,253.4889271906849,2,15,255,0
463,633,Unit,764.9164200968119,988.7270855965024,2,15,255,0
464,634,Unit,703.400627977718,347.2418586081533,2,15,255,0
465,635,Unit,768.8748137871263,549.5990656765368,2,15,255,0
466,636,Unit,356.01816914182035,522.4314544122233,2,15,255,0
467,638,Unit,1059.2582415742158,589.7254088756445,2,15,255,0
468,639,Unit,511.37351621243306,676.0504074597995,2,15,255,0
469,641,Unit,421.9821201685732,781.9304710301989,2,15,255,0
470,643,Unit,797.5922831365422,621.2593522878793,2,15,255,0
471,644,Unit,409.71841109443943,521.5649998575816,2,15,255,0
472,645,Unit,499.390540218518,505.3237626488789,2,15,255,0
473,648,Unit,777.1845032616081,831.0730869346268,2,15,255,0
474,651,Unit,799.5472596967501,601.9003765752503,2,15,255,0
475,652,Unit,1086.3789081589564,782.5987318318845,2,15,255,0
476,655,Unit,930.0074067053158,807.2980192971215,2,15,255,0
477,656,Unit,821.0937871215301,631.3907147024304,2,15,255,0
478,659,Unit,1018.9784509650792,552.5236289533539,2,15,255,0
479,661,Unit,511.25457262829286,997.8676993708912,2,15,255,0
480,664,Unit,855.8215623940877,519.8764239824943,2,15,255,0
481,667,Unit,1077.8984643088716,526.4425332556491,2,15,255,0
482,670,Unit,793.0424194706744,297.7427341469883,2,15,255,0
483,671,Unit,659.0865707621663,611.144026064428,2,15,255,0
484,672,Unit,892.644568135144,641.2752656249653,2,15,255,0
485,674,Unit,1010.6814532834295,184.36311544560567,2,15,255,0
486,675,Unit,1232.468227478654,367.1281542840279,2,15,255,0
487,677,Unit,1229.3413419091592,796.9549743951466,2,15,255,0
488,678,Unit,1076.5281615919773,689.7897437167658,2,15,255,0
489,681,Unit,816.5663376099018,627.3065836275624,2,15,255,0
490,682,Unit,696.213214128294,497.88254211306975,2,15,255,0
491,684,Unit,817.1052435098192,481.80343879518216,2,15,255,0
492,685,Unit,763.2192366188262,407.808910384267,2,15,255,0
493,686,Unit,1066.2935969034506,297.3145186480534,2,15,255,0
494,690,Unit,786.3035937981864,476.7536525991531,2,15,255,0
495,691,Unit,645.5730433122499,995.1771308933301,2,15,255,0
496,692,Unit,1120.1389383198998,216.88498501639586,2,15,255,0
497,694,Unit,384.59133194055744,580.2494365073514,2,15,255,0
498,696,Unit,346.0390188949537,413.47074148167735,2,15,255,0
499,697,Unit,859.2112504830269,118.74031185838335,2,15,255,0
500,698,Unit,943.5089124815865,953.0373910383528,2,15,255,0
501,699,Unit,936.443577659164,867.6912370213224,2,15,255,0
502,701,Unit,859.665393717855,490.7943053596876,2,15,255,0
503,702,Unit,727.9804850513855,508.3077237356568,2,15,255,0
504,703,Unit,717.9605068671411,380.9877130034114,2,15,255,0
505,704,Unit,603.4211278806054,795.7067070264025,2,15,255,0
506,705,Unit,698.6090411575498,411.40938379606064,2,15,255,0
507,707,Unit,940.0747950898985,347.29128161236724,2,15,255,0
508,708,Unit,721.7107146412562,722.3281584033118,2,15,255,0
509,710,Unit,807.6140793268795,598.8001321943989,2,15,255,0
510,713,Unit,1012.1759712500146,472.4163337056473,2,15,255,0
511,714,Unit,486.4510139844983,849.3251062563995,2,15,255,0
512,716,Unit,1128.9676729136083,253.9851997473435,1,15,255,0
513,717,Unit,658.0246640746163,127.12489082734244,1,15,255,0
514,719,Unit,694.2328996773397,647.8178178383652,2,15,255,0
515,721,Unit,463.33036539064875,658.4751668392761,2,15,255,0
516,722,Unit,799.2767786502376,587.4567913766284,2,15,255,0
517,726,Unit,636.5699035605703,591.2003476566296,2,15,255,0
518,727,Unit,821.9665985031831,414.7020537953346,2,15,255,0
519,728,Unit,1147.496380361631,269.3627138763202,2,15,255,0
520,729,Unit,1049.753684966934,639.8946301344362,2,15,255,0
521,730,Unit,1143.4651551400946,892.0939318194646,2,15,255,0
522,732,Unit,778.5605131632059,732.6769987486961,2,15,255,0
523,735,Unit,709.788363041124,1091.6638976062488,2,15,255,0
524,736,Unit,1069.3395548078627,505.09262549943634,2,15,255,0
525,737,Unit,849.9644237776578,639.0089937167371,2,15,255,0
526,742,Unit,445.142820537472,915.4261132206534,2,15,255,0
527,744,Unit,1119.066688171905,574.2008709968579,2,15,255,0
528,745,Unit,886.3681290787493,174.81515931477648,2,15,255,0
529,748,Unit,714.576386304077,596.5860901018546,2,15,255,0
530,750,Unit,767.4529933960896,567.0440532901296,2,15,255,0
531,751,Unit,992.9695487129942,812.9931036085665,2,15,255,0
532,752,Unit,484.43418533206795,773.9796566823766,2,15,255,0
533,753,Unit,673.8321396483386,242.22153787634932,2,15,255,0
534,755,Unit,580.5975128596655,850.2204411128147,2,15,255,0
535,756,Unit,978.9565872518344,756.8716122747188,2,15,255,0
536,757,Unit,1123.5746733019812,480.13960187425715,2,15,255,0
537,758,Unit,808.4173616841676,603.613393182435,2,15,255,0
538,760,Unit,430.6651687574937,529.0109990738895,2,15,255,0
539,761,Unit,814.9843461270914,646.6012279471738,2,15,255,0
540,762,Unit,585.4748050319213,371.5482254496018,2,15,255,0
541,768,Unit,756.1884650056336,589.0204363441937,2,15,255,0
542,771,Unit,658.4704459263966,173.81461881026746,2,15,255,0
543,775,Unit,604.8381067869657,878.2432465157675,2,15,255,0
544,776,Unit,852.9794056935834,617.6525558387715,2,15,255,0
545,778,Unit,622.7307321273264,934.1921659619263,2,15,255,0
546,779,Unit,1055.7687939374168,571.9316863892033,2,15,255,0
547,782,Unit,797.0488125758355,870.7792235412693,2,15,255,0
548,783,Unit,1044.0002461348968,178.29589876077287,2,15,255,0
549,786,Unit,503.48617003891894,581.8192045853162,2,15,255,0
550,788,Unit,893.4219113748255,299.71671847584463,2,15,255,0
551,789,Unit,807.4742818026247,567.1347984541876,2,15,255,0
552,790,Unit,361.994103418624,628.780955269817,2,15,255,0
553,792,Unit,587.3529499976157,580.0634197252514,2,15,255,0
554,793,Unit,1043.405326561194,443.15356517974317,2,15,255,0
555,794,Unit,859.8793967113314,522.307072444385,2,15,255,0
556,797,Unit,1186.080550679155,771.0846413632706,2,15,255,0
557,798,Unit,1083.5339731143167,936.8479513649028,2,15,255,0
558,799,Unit,1264.6087238054913,685.0544272559141,2,15,255,0
559,800,Unit,833.2977274641178,512.9544916621016,2,15,255,0
560,801,Unit,744.6950746703533,914.7407830840888,2,15,255,0
561,803,Unit,1249.2124578289379,795.2347883862327,2,15,255,0
562,806,Unit,861.4249604094425,318.9260570584532,2,15,255,0
563,807,Unit,686.429586674334,624.9354798618563,2,15,255,0
564,810,Unit,1186.8397862898962,708.0134653043906,2,15,255,0
565,811,Unit,849.6832849739618,963.3677013660986,2,15,255,0
566,815,Unit,757.1452255557734,504.3733395170669,2,15,255,0
567,816,Unit,918.9008110248484,1083.34591755543,2,15,255,0
568,817,Unit,1148.057221530197,655.0282947219529,2,15,255,0
569,819,Unit,856.0714432297024,569.8784474108659,2,15,255,0
570,820,Unit,768.5438164851541,573.20069951588,2,15,255,0
571,821,Unit,906.9782592576106,870.9457350842805,2,15,255,0
572,824,Unit,496.6877415354647,267.9659162718445,2,15,255,0
573,825,Unit,844.9096638703205,642.7059337880182,2,15,255,0
574,826,Unit,626.5277278400531,484.18787361515575,2,15,255,0
575,828,Unit,936.6836287368288,473.1252068925317,2,15,255,0
576,831,Unit,820.0597981898045,567.5926983372784,2,15,255,0
577,832,Unit,812.7212975231869,511.96325740693106,2,15,255,0
578,833,Unit,631.6614325575098,528.1884376406331,2,15,255,0
579,834,Unit,725.100100657384,617.000304625607,2,15,255,0
580,835,Unit,986.6896367437474,666.4109566235844,2,15,255,0
581,836,Unit,601.7996273183518,898.9099851379196,2,15,255,0
582,837,Unit,1256.493281293154,524.6826674126069,2,15,255,0
583,840,Unit,985.7304122318286,575.5068974964094,2,15,255,0
584,841,Unit,741.038781519239,180.74864674826452,2,15,255,0
585,842,Unit,1135.0910508092793,760.9265525524302,2,15,255,0
586,843,Unit,844.6000960746896,590.6389903375108,2,15,255,0
587,844,Unit,856.4410563700515,541.3474480799019,2,15,255,0
588,847,Unit,900.7710529822535,633.8077772990836,2,15,255,0
589,848,Unit,775.7774145108232,783.5528846666092,2,15,255,0
590,851,Unit,767.8149070078531,534.2231681848987,2,15,255,0
591,852,Unit,890.4460538705823,540.9229077570625,2,15,255,0
592,853,Unit,667.2253267816229,522.6293699662156,2,15,255,0
593,854,Unit,797.507839901665,667.8128109589007,2,15,255,0
594,855,Unit,771.8491056243032,598.744347177325,2,15,255,0
595,856,Unit,863.1834039663952,506.6120028236254,2,15,255,0
596,857,Unit,771.6145637582731,627.1367077379849,2,15,255,0
597,858,Unit,925.177069035171,654.3048785798838,2,15,255,0
598,860,Unit,1213.9175501272496,422.8217065879431,2,15,255,0
599,861,Unit,1031.8492621029316,250.9468793238422,2,15,255,0
600,863,Unit,684.1150493973208,478.1127273633153,2,15,255,0
601,864,Unit,1130.8255266574015,388.3868380983468,2,15,255,0
602,870,Unit,868.7587680803326,729.6795254903992,2,15,255,0
603,871,Unit,1152.4347492359302,851.7346184855427,2,15,255,0
604,872,Unit,969.8987946120016,679.7314224680626,2,15,255,0
605,873,Unit,1045.7263954823652,906.8226171637817,2,15,255,0
606,874,Unit,799.3660959797262,594.7354773262865,2,15,255,0
607,875,Unit,889.4422294405982,344.6210727094131,2,15,255,0
608,876,Unit,932.4856105212441,770.7637785231841,2,15,255,0
609,877,Unit,846.8897571668706,1005.3509278292835,1,15,255,0
610,878,Unit,732.0517523619219,310.3233779865482,2,15,255,0
611,884,Unit,772.5832250301119,687.0472342202204,2,15,255,0
612,886,Unit,805.1220652451831,602.2189502431759,2,15,255,0
613,888,Unit,762.8278920238328,762.1248796903444,2,15,255,0
614,889,Unit,1077.5096212768565,980.4447679310426,2,15,255,0
615,890,Unit,943.4060545003515,205.4208992008057,2,15,255,0
616,894,Unit,787.3742190117953,601.7382803819232,2,15,255,0
617,895,Unit,870.9632174921957,659.8174897514355,2,15,255,0
618,896,Unit,939.7464163126866,385.7605052878958,2,15,255,0
619,899,Unit,599.0686232459233,758.4649032136526,2,15,255,0
620,903,Unit,1036.5325188265228,830.2498672780121,2,15,255,0
621,904,Unit,495.1557848940421,452.9583166093544,2,15,255,0
622,906,Unit,394.9633560891994,383.1180849192521,1,15,255,0
623,907,Unit,503.9146132341357,398.97847226718824,2,15,255,0
624,909,Unit,466.2221911276488,821.7055619868996,2,15,255,0
625,911,Unit,1107.0130738182547,790.5105711895067,2,15,255,0
626,912,Unit,545.1415627094308,784.3812298636159,2,15,255,0
627,913,Unit,1008.9848032806647,624.0016044536094,2,15,255,0
628,914,Unit,804.4322843146582,805.409338809589,2,15,255,0
629,915,Unit,805.0825311983115,612.4956541267267,2,15,255,0
630,916,Unit,687.8768917995986,160.73868413926579,2,15,255,0
631,918,Unit,847.610408765908,455.43598923737585,2,15,255,0
632,919,Unit,801.2337232028751,533.7305232109867,2,15,255,0
633,920,Unit,777.735551560096,671.0005955388427,2,15,255,0
634,921,Unit,813.1903247892938,550.9365400838926,2,15,255,0
635,923,Unit,1054.5172504599154,530.9164151189882,2,15,255,0
636,926,Unit,929.2784441642561,700.3871243775537,2,15,255,0
637,928,Unit,1073.9420594022754,264.1361608409847,2,15,255,0
638,929,Unit,1128.3674297386658,316.9230633675856,2,15,255,0
639,931,Unit,382.1991735144965,539.6320333529899,2,15,255,0
640,933,Unit,1238.6717186206863,642.1619043527821,2,15,255,0
641,934,Unit,807.3702693550065,948.2678386531883,2,15,255,0
642,935,Unit,800.9870568352619,600.5957076168808,2,15,255,0
643,936,Unit,919.1290963465052,297.037026143653,2,15,255,0
644,937,Unit,961.3030163675766,801.482971911838,2,15,255,0
645,938,Unit,1124.8304587806317,740.490114592167,2,15,255,0
646,940,Unit,886.3942054504058,702.545508065466,2,15,255,0
647,942,Unit,814.2875118126261,630.9407840697271,2,15,255,0
648,943,Unit,1101.4329878471963,718.2267278076682,2,15,255,0
649,944,Unit,1124.3695514718454,669.4832189551192,2,15,255,0
650,945,Unit,576.1208979304762,644.2104159681677,2,15,255,0
651,947,Unit,973.4497533472847,180.512584000298,2,15,255,0
652,948,Unit,782.7037009708503,517.6510941926288,2,15,255,0
653,950,Unit,592.7767010767619,710.5098619643836,2,15,255,0
654,951,Unit,717.305780874786,363.8276548248354,2,15,255,0
655,952,Unit,778.8644531152945,645.7495098314035,2,15,255,0
656,955,Unit,916.5065344734597,477.42157529420746,2,15,255,0
657,956,Unit,901.1684798297929,466.8587368735954,2,15,255,0
658,959,Unit,669.4845555422012,612.6071663073747,2,15,255,0
659,961,Unit,547.1706158522517,529.2286266978971,2,15,255,0
660,965,Unit,430.7983736968585,737.8010047986841,2,15,255,0
661,966,Unit,586.4095300249535,525.8278883306535,2,15,255,0
662,968,Unit,1045.8900075561126,886.0869474540234,2,15,255,0
663,969,Unit,819.5943379319065,680.3829550997415,2,15,255,0
664,970,Unit,750.9697730574222,591.6009288311199,2,15,255,0
665,971,Unit,685.0038070997617,717.9142313038446,2,15,255,0
666,972,Unit,822.029204304397,843.9001205533265,2,15,255,0
667,973,Unit,560.0542679493658,379.5903270025784,2,15,255,0
668,975,Unit,845.638859769141,571.3343403595907,2,15,255,0
669,976,Unit,813.4709487312841,702.6433109532766,2,15,255,0
670,977,Unit,734.0739959356738,617.4952844419975,2,15,255,0
671,978,Unit,367.0602074502627,744.8590402893683,1,15,255,0
672,979,Unit,324.3665229573438,479.624832953689,2,15,255,0
673,980,Unit,422.40943319892966,489.3240473518756,2,15,255,0
674,981,Unit,886.4035187063037,987.6728874840129,2,15,255,0
675,982,Unit,756.4310500866147,619.4891216913715,2,15,255,0
676,984,Unit,960.7855476512372,995.6383698268615,2,15,255,0
677,987,Unit,755.3400407274416,1077.998255375406,2,15,255,0
678,988,Unit,728.1509414860312,636.7659089415768,2,15,255,0
679,993,Unit,824.3666280870212,495.4949592776791,2,15,255,0
680,995,Unit,679.6752677764287,545.1798250744991,2,15,255,0
681,997,Unit,1216.873336607893,391.45173230517423,2,15,255,0
682,999,Unit,742.5911182131778,722.8691989109041,2,15,255,0
683,1001,Unit,973.4769444163982,325.67709111174725,2,15,255,0
684,1002,Unit,823.0224700114286,452.69597046879676,2,15,255,0
685,1004,Unit,789.2906471881588,732.4632738243455,2,15,255,0
686,1005,Unit,807.7023932548436,131.72839336008673,2,15,255,0
687,1006,Unit,1209.2384456138152,863.2858182020752,2,15,255,0
688,1008,Unit,300.3188690374808,606.4233682189185,1,15,255,0
689,1012,Unit,353.9726269975447,499.1198255609647,2,15,255,0
690,1014,Unit,502.0384750314521,564.5546082437143,2,15,255,0
691,1015,Unit,579.0120489672977,248.06174363269054,2,15,255,0
692,1016,Unit,1151.730387150025,322.8519826433199,2,15,255,0
693,1017,Unit,947.1898631840363,726.4022977531578,2,15,255,0
694,1018,Unit,925.3054076255169,409.50870240112664,2,15,255,0
695,1019,Unit,484.6485355031911,578.2889957129872,1,15,255,0
696,1020,Unit,908.4191363411697,715.6183092508297,2,15,255,0
697,1022,Unit,1087.304794749993,919.8448035737929,2,15,255,0
698,1023,Unit,796.654212483484,602.1382698290209,2,15,255,0
699,1024,Unit,560.0076229040874,320.6649869661312,2,15,255,0
700,1025,Unit,782.6987514053569,552.9671564534858,2,15,255,0
701,1026,Unit,877.5344544351799,941.1912234211908,2,15,255,0
702,1030,Unit,704.7273888406356,938.9477482960452,2,15,255,0
703,1033,Unit,386.4149625365596,840.5512193179816,2,15,255,0
704,1035,Unit,632.1060533563127,778.9230408967394,2,15,255,0
705,1036,Unit,435.3027618056347,390.43136486983536,2,15,255,0
706,1037,Unit,895.1318397015789,389.7385028840813,2,15,255,0
707,1040,Unit,373.5855477389302,727.842770121169,2,15,255,0
708,1041,Unit,1048.8573600978198,236.70297569305296,2,15,255,0
709,1042,Unit,536.2531843903389,985.2369300163148,1,15,255,0
710,1044,Unit,937.5947204995616,358.7958321017637,2,15,255,0
711,1046,Unit,698.6611308474381,667.6515912934469,2,15,255,0
712,1048,Unit,1125.7041572990984,795.6610340734809,2,15,255,0
713,1049,Unit,1093.1245411635027,657.4527075015233,2,15,255,0
714,1052,Unit,893.7666951178063,427.1111155132951,2,15,255,0
715,1053,Unit,845.0436437138005,712.384151138829,2,15,255,0
716,1054,Unit,1054.8214312026525,207.5489325574333,2,15,255,0
717,1056,Unit,354.2399387555057,681.978594487243,1,15,255,0
718,1057,Unit,800.3488481918292,599.0554833736472,2,15,255,0
719,1058,Unit,899.4068081792958,442.36416891049925,2,15,255,0
720,1059,Unit,708.8334588995609,315.3059882611735,2,15,255,0
721,1060,Unit,962.0069046149789,268.4110586345647,1,15,255,0
722,1061,Unit,1199.9255548679694,654.6285891451967,2,15,255,0
723,1062,Unit,927.9802605203593,118.00447425196296,2,15,255,0
724,1064,Unit,915.4754771129315,569.0981514030121,2,15,255,0
725,1065,Unit,899.786369764078,734.80889193517,2,15,255,0
726,1066,Unit,755.4721360843989,516.6954798633276,2,15,255,0
727,1067,Unit,837.4032397386482,594.1178959995374,2,15,255,0
728,1068,Unit,918.8306102149388,846.8912703742442,2,15,255,0
729,1070,Unit,612.6720072728441,737.6180507272485,2,15,255,0
730,1071,Unit,539.2319159695402,253.31823729648187,2,15,255,0
731,1076,Unit,572.1190536449152,421.8095219722429,2,15,255,0
732,1077,Unit,730.4960926873637,699.4802813822905,2,15,255,0
733,1078,Unit,640.7403819385853,623.8665600183895,2,15,255,0
734,1079,Unit,1058.8327350286975,667.2708149175811,2,15,255,0
735,1080,Unit,389.5238178610302,695.6138678222236,1,15,255,0
736,1081,Unit,442.85624996158055,682.5706021397592,1,15,255,0
737,1083,Unit,756.4039134363849,886.4374817731618,2,15,255,0
738,1084,Unit,683.2095597114404,185.50620776284177,2,15,255,0
739,1086,Unit,962.3472993566683,576.4136916280189,2,15,255,0
740,1087,Unit,1185.335938202269,426.95277482057725,2,15,255,0
741,1088,Unit,717.937457982054,681.3079438496118,2,15,255,0
742,1094,Unit,532.0697576196628,897.4094641183677,2,15,255,0
743,1096,Unit,730.924861694574,451.2194406009809,2,15,255,0
744,1097,Unit,1044.9466371905417,271.85527416277597,2,15,255,0
745,1098,Unit,743.8962724121775,825.3593129722741,2,15,255,0
746,1099,Unit,902.791321431306,531.9558338764741,2,15,255,0
747,1101,Unit,1005.6157610487597,591.8491548450273,2,15,255,0
748,1102,Unit,575.1187216867529,271.846160497913,2,15,255,0
749,1104,Unit,818.1377826358267,556.2678253008446,2,15,255,0
750,1105,Unit,1058.6960706213697,791.1998497560405,2,15,255,0
751,1106,Unit,755.9203198845292,597.6668865332172,2,15,255,0
752,1107,Unit,944.9667445918344,661.2041493290776,2,15,255,0
753,1109,Unit,994.279433524976,698.6919255594565,2,15,255,0
754,1110,Unit,1235.577729405289,546.0921746166024,2,15,255,0
755,1111,Unit,779.638069812283,103.3349812600681,2,15,255,0
756,1113,Unit,663.8212312258979,548.9144996453487,2,15,255,0
757,1114,Unit,756.0078817434604,377.84301081838265,2,15,255,0
758,1115,Unit,926.8633329748296,250.6793292516489,2,15,255,0
759,1116,Unit,805.6782237471599,594.1523092023912,2,15,255,0
760,1117,Unit,1264.5453880320606,611.8067349879335,2,15,255,0
761,1118,Unit,806.5477761582503,670.7466891522137,2,15,255,0
762,1119,Unit,784.6866152962515,601.1118999830477,2,15,255,0
763,1120,Unit,1020.7862711084257,950.7862747675986,2,15,255,0
764,1121,Unit,1176.194300220283,864.9704471860088,2,15,255,0
765,1126,Unit,1212.9656225089386,367.95634648442524,2,15,255,0
766,1127,Unit,800.8165686995434,479.8257775381791,2,15,255,0
767,1130,Unit,669.6383388860075,766.3340088393634,2,15,255,0
768,1131,Unit,866.6143743692634,569.3550369388996,2,15,255,0
769,1133,Unit,1125.2060436162647,950.5371633705914,2,15,255,0
770,1138,Unit,1075.661291113712,453.26340543184483,2,15,255,0
771,1139,Unit,797.1752385337347,997.208103903848,2,15,255,0
772,1142,Unit,786.1280106518412,131.79126021996004,1,15,255,0
773,1143,Unit,795.8404386505825,573.48672381141,2,15,255,0
774,1148,Unit,1014.0488382511168,416.00527255879524,2,15,255,0
775,1149,Unit,556.4750779253218,205.29408652493854,2,15,255,0
776,1150,Unit,807.9713327210271,612.4647941013268,2,15,255,0
777,1151,Unit,1011.4765223065178,450.4890347758292,2,15,255,0
778,1152,Unit,843.6606467531844,905.6923904762066,2,15,255,0
779,1154,Unit,786.7396295262902,513.481166106935,2,15,255,0
780,1158,Unit,721.9676641130354,189.8122340875341,2,15,255,0
781,1159,Unit,694.210225898488,883.498846639641,2,15,255,0
782,1161,Unit,410.8871121645446,599.1678836100801,2,15,255,0
783,1164,Unit,812.4219707345211,266.85508579872766,2,15,255,0
784,1165,Unit,1093.9306131873498,675.2070414595778,1,15,255,0
785,1166,Unit,496.25811822374095,241.19029557527918,2,15,255,0
786,1168,Unit,856.9847304693391,672.4240261148636,2,15,255,0
787,1170,Unit,651.5910563011422,527.012365885478,2,15,255,0
788,1171,Unit,790.6302886568324,615.7195333334589,2,15,255,0
789,1172,Unit,349.15518387587565,731.2836477659147,2,15,255,0
790,1175,Unit,800.8009445206279,597.2543634081538,2,15,255,0
791,1177,Unit,965.1723575901971,158.28199964132875,2,15,255,0
792,1178,Unit,346.97527724973986,435.3634114114146,2,15,255,0
793,1179,Unit,1113.5768974492419,391.6254766059673,2,15,255,0
794,1180,Unit,674.1569830332784,812.9152551133918,2,15,255,0
795,1182,Unit,1105.7207956754064,593.5777500993673,2,15,255,0
796,1184,Unit,533.901987784525,601.8199984185788,2,15,255,0
797,1186,Unit,890.6370637433471,901.1066885290854,2,15,255,0
798,1187,Unit,736.2299077088992,110.01439090118357,2,15,255,0
799,1188,Unit,527.3144838592847,181.3355316285117,1,15,255,0
800,1192,Unit,881.696059958741,618.1412180572747,2,15,255,0
801,1193,Unit,907.8566734747416,1035.2919551773273,1,15,255,0
802,1194,Unit,1062.7651110532313,747.4933900289379,2,15,255,0
803,1195,Unit,774.6891628030082,607.4348933603792,2,15,255,0
804,1196,Unit,848.8700793549458,575.2655990196191,2,15,255,0
805,1198,Unit,1014.2828473504645,837.8568589605002,2,15,255,0
806,1199,Unit,769.6266821051861,672.8195545390472,2,15,255,0
807,1200,Unit,450.7902011421932,618.706345255971,2,15,255,0
808,1203,Unit,382.4190963571298,755.774713170682,2,15,255,0
809,1204,Unit,937.9697815061434,932.4266403835157,1,15,255,0
810,1206,Unit,692.5308406426898,566.1091904997147,2,15,255,0
811,1207,Unit,1099.2404064658974,288.73037180532526,2,15,255,0
812,1209,Unit,628.7057491513159,715.2376574464888,2,15,255,0
813,1215,Unit,1171.060860233287,824.0399238836991,2,15,255,0
814,1217,Unit,1062.941627054061,339.5958756241465,2,15,255,0
815,1218,Unit,706.0847201830333,732.7770485034246,2,15,255,0
816,1219,Unit,407.51326444290805,908.2678917925527,1,15,255,0
817,1220,Unit,869.8606331769573,826.6044843100788,2,15,255,0
818,1221,Unit,723.6148255823227,525.6373278381403,2,15,255,0
819,1222,Unit,997.0832471546508,948.3491534393289,2,15,255,0
820,1223,Unit,745.9924379990993,539.6197015212344,2,15,255,0
821,1225,Unit,714.8557159575945,800.3405169523871,2,15,255,0
822,1226,Unit,712.1083333855458,456.8485515298057,2,15,255,0
823,1227,Unit,1253.9411948111529,578.7710970220883,2,15,255,0
824,1228,Unit,609.0993954938392,540.319595476879,2,15,255,0
825,1230,Unit,1169.2367786982327,697.9626524435691,2,15,255,0
826,1232,Unit,779.73972710675,595.9892876083528,2,15,255,0
827,1233,Unit,791.3089501128798,835.8016509328099,2,15,255,0
828,1234,Unit,821.9690125620634,497.38120088362814,2,15,255,0
829,1236,Unit,1072.2166976110839,308.4412863275676,2,15,255,0
830,1237,Unit,693.2375353033514,278.9377821552025,2,15,255,0
831,1240,Unit,856.7061609458323,440.34649870369225,2,15,255,0
832,1241,Unit,741.5646614001442,434.1165453636969,2,15,255,0
833,1245,Unit,837.7031524924186,613.8393339793088,2,15,255,0
834,1246,Unit,632.9594575157068,1016.369997713324,2,15,255,0
835,1247,Unit,839.1673980956953,631.5143532706912,2,15,255,0
836,1248,Unit,1279.9466174570478,565.3131045591421,2,15,255,0
837,1250,Unit,676.5307474007892,829.1194060189221,1,15,255,0
838,1251,Unit,472.2753630589653,949.7792042754345,1,15,255,0
839,1253,Unit,678.0292499594991,499.2229710858267,2,15,255,0
840,1254,Unit,938.1836859841368,696.470169422564,2,15,255,0
841,1255,Unit,438.13459251564905,651.0963906258429,2,15,255,0
842,1257,Unit,771.9800607410943,630.709308811729,2,15,255,0
843,1258,Unit,816.3751423826639,187.89147481873334,2,15,255,0
844,1260,Unit,907.2397933383788,662.9722890583831,2,15,255,0
845,1261,Unit,778.2849360579868,363.3325309153826,2,15,255,0
846,1262,Unit,992.8428853932471,485.2682745209705,2,15,255,0
847,1263,Unit,773.8911120283307,961.2389792180053,2,15,255,0
848,1266,Unit,941.155021604499,334.8212913551966,2,15,255,0
849,1267,Unit,997.5626621270197,913.6699655591135,2,15,255,0
850,1270,Unit,1131.3564213491918,932.728009272976,2,15,255,0
851,1271,Unit,1007.7052318435362,165.30282588351898,2,15,255,0
852,1273,Unit,762.1693270413186,380.6980370749994,2,15,255,0
853,1274,Unit,809.2632076964505,677.2916357437795,2,15,255,0
854,1275,Unit,889.7325892901047,974.818465900492,2,15,255,0
855,1277,Unit,376.24993017524315,613.0661973766977,2,15,255,0
856,1278,Unit,1001.3041149262657,648.0287260992937,2,15,255,0
857,1280,Unit,893.2710815948141,647.0005990405596,2,15,255,0
858,1281,Unit,935.7718866545856,662.1258980890165,2,15,255,0
859,1283,Unit,1234.63127851412,670.861040591242,2,15,255,0
860,1284,Unit,893.8466843118839,815.7515211150427,2,15,255,0
861,1288,Unit,674.6924724349419,674.2160123588013,2,15,255,0
862,1289,Unit,896.5559944039858,514.73876070045,2,15,255,0
863,1290,Unit,1160.8771093092932,411.87469273899944,2,15,255,0
864,1291,Unit,1061.78166930231,908.6600858244683,2,15,255,0
865,1292,Unit,976.8606755395116,873.4242667278261,2,15,255,0
866,1293,Unit,889.2972311893606,261.52302134655923,2,15,255,0
